Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),SoC(%),AC_Impedance(Ohm),ACI_Phase_Angle(Deg),,,C - dC,,SoC
1176,11805.02812,11-04-2015 23:11:43,1241.600536,5,1,-1.000233412,3.879605055,0.423187362,0.344934126,1.752610067,1.375382107,-0.000194263,0,0.078253236,0,,,0.078253236,,82.76599152
1177,11815.02815,11-04-2015 23:11:53,1251.600567,5,1,-1.00005281,3.878148079,0.423187362,0.347712253,1.752610067,1.38615824,-0.000161886,0,0.075475109,0,,,0.075475109,,82.62658067
1178,11825.04371,11-04-2015 23:12:03,1261.616126,5,1,-1.00005281,3.876529217,0.423187362,0.350494726,1.752610067,1.396946653,-0.000129509,0,0.072692636,0,,,0.072692636,,82.48695173
1179,11835.05933,11-04-2015 23:12:13,1271.631748,5,1,-1.000414014,3.874748468,0.423187362,0.353277222,1.752610067,1.407730572,-0.000161886,0,0.06991014,0,,,0.06991014,,82.34732164
1180,11845.07474,11-04-2015 23:12:23,1281.647159,5,1,-1.00005281,3.873129606,0.423187362,0.356059637,1.752610067,1.418509559,-0.000161886,0,0.067127725,0,,,0.067127725,,82.20769562
1181,11855.0748,11-04-2015 23:12:33,1291.647216,5,1,-1.000233412,3.871510744,0.423187362,0.358837755,1.752610067,1.429267419,-0.000194263,0,0.064349606,0,,,0.064349607,,82.06828522
1182,11865.09031,11-04-2015 23:12:43,1301.662729,5,1,-1.00005281,3.869891882,0.423187362,0.361620247,1.752610067,1.440037638,-0.000129509,0,0.061567115,0,,,0.061567115,,81.92865533
1183,11875.10591,11-04-2015 23:12:53,1311.678335,5,1,-1.000233412,3.86827302,0.423187362,0.364402716,1.752610067,1.450803204,-0.000129509,0,0.058784646,0,,,0.058784646,,81.7890266
1184,11885.12145,11-04-2015 23:13:03,1321.693875,5,1,-1.00005281,3.866654158,0.423187362,0.367185171,1.752610067,1.461564214,-9.71E-05,0,0.056002191,0,,,0.056002191,,81.64939856
1185,11895.13689,11-04-2015 23:13:13,1331.70931,5,1,-1.000233412,3.864873409,0.423187362,0.369967594,1.752610067,1.472320474,-0.000194263,0,0.053219768,0,,,0.053219768,,81.50977214
1186,11905.1369,11-04-2015 23:13:23,1341.709324,5,1,-1.00005281,3.863416433,0.423187362,0.372745712,1.752610067,1.483055532,-9.71E-05,0,0.05044165,0,,,0.05044165,,81.37036174
1187,11915.15245,11-04-2015 23:13:33,1351.724875,5,1,-0.999872208,3.861797571,0.423187362,0.375528143,1.752610067,1.493802762,-0.000129509,0,0.047659219,0,,,0.047659219,,81.23073491
1188,11925.16801,11-04-2015 23:13:43,1361.740429,5,1,-1.000233412,3.860016823,0.423187362,0.378310626,1.752610067,1.504545587,-0.000161886,0,0.044876736,0,,,0.044876736,,81.09110547
1189,11935.18358,11-04-2015 23:13:53,1371.756005,5,1,-1.00005281,3.858397961,0.423187362,0.381093081,1.752610067,1.515283743,-0.000129509,0,0.042094281,0,,,0.042094281,,80.95147744
1190,11945.19914,11-04-2015 23:14:03,1381.771561,5,1,-1.00005281,3.856940985,0.423187362,0.383875546,1.752610067,1.526017462,-0.000129509,0,0.039311816,0,,,0.039311816,,80.8118489
1191,11955.21475,11-04-2015 23:14:13,1391.787174,5,1,-1.00005281,3.855160236,0.423187362,0.386658046,1.752610067,1.536746772,-0.000129509,0,0.036529316,0,,,0.036529316,,80.67221861
1192,11965.2299,11-04-2015 23:14:23,1401.802322,5,1,-1.00005281,3.853379488,0.423187362,0.389436142,1.752610067,1.547454546,-0.000194263,0,0.03375122,0,,,0.03375122,,80.53280932
1193,11975.23016,11-04-2015 23:14:33,1411.80258,5,1,-1.00005281,3.852084398,0.423187362,0.392218563,1.752610067,1.558174511,-9.71E-05,0,0.030968799,0,,,0.030968799,,80.39318299
1194,11985.24571,11-04-2015 23:14:43,1421.818132,5,1,-0.999872208,3.850465536,0.423187362,0.39500106,1.752610067,1.568890207,-0.000129509,0,0.028186302,0,,,0.028186302,,80.25355285
1195,11995.26127,11-04-2015 23:14:53,1431.833693,5,1,-1.000233412,3.848522902,0.423187362,0.397783493,1.752610067,1.579601182,-0.000161886,0,0.025403869,0,,,0.025403869,,80.11392592
1196,12003.43314,11-04-2015 23:15:01,1440.00556,5,1,-1.00005281,3.847227812,0.423187362,0.40005375,1.752610067,1.588337194,-0.000161886,0,0.023133612,0,,,0.023133612,,80.0000008
1197,12013.44946,11-04-2015 23:15:11,10.01545958,6,1,0,3.929141998,0.423187362,0.40005375,1.752610067,1.588337194,0.000647545,0,0.023133612,0,,,0.023133612,,80.0000008
1198,12023.46507,11-04-2015 23:15:21,20.03106755,6,1,0,3.934322357,0.423187362,0.40005375,1.752610067,1.588337194,0.000388527,0,0.023133612,0,,,0.023133612,,80.0000008
1199,12033.48061,11-04-2015 23:15:31,30.04661008,6,1,0,3.937560081,0.423187362,0.40005375,1.752610067,1.588337194,0.000259018,0,0.023133612,0,,,0.023133612,,80.0000008
1200,12043.49624,11-04-2015 23:15:41,40.06223263,6,1,0,3.939826488,0.423187362,0.40005375,1.752610067,1.588337194,0.000194263,0,0.023133612,0,,,0.023133612,,80.0000008
1201,12053.51122,11-04-2015 23:15:51,50.07721886,6,1,0,3.941445351,0.423187362,0.40005375,1.752610067,1.588337194,0.000161886,0,0.023133612,0,,,0.023133612,,80.0000008
1202,12063.51156,11-04-2015 23:16:01,60.07755672,6,1,0,3.942416668,0.423187362,0.40005375,1.752610067,1.588337194,9.71E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1203,12073.5116,11-04-2015 23:16:11,70.07759839,6,1,0,3.943387985,0.423187362,0.40005375,1.752610067,1.588337194,6.48E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1204,12083.52714,11-04-2015 23:16:21,80.09313323,6,1,0,3.94403553,0.423187362,0.40005375,1.752610067,1.588337194,3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1205,12093.54269,11-04-2015 23:16:31,90.10868824,6,1,0,3.944521189,0.423187362,0.40005375,1.752610067,1.588337194,3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1206,12103.55828,11-04-2015 23:16:41,100.1242744,6,1,0,3.945168734,0.423187362,0.40005375,1.752610067,1.588337194,6.48E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1207,12113.57379,11-04-2015 23:16:51,110.1397847,6,1,0,3.945168734,0.423187362,0.40005375,1.752610067,1.588337194,3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1208,12123.58936,11-04-2015 23:17:01,120.1553549,6,1,0,3.945492506,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1209,12133.60449,11-04-2015 23:17:11,130.1704887,6,1,0,3.945978165,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1210,12143.62055,11-04-2015 23:17:21,140.1865491,6,1,0,3.946140051,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1211,12153.63603,11-04-2015 23:17:31,150.2020308,6,1,0,3.946463823,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1212,12163.65155,11-04-2015 23:17:41,160.2175433,6,1,0,3.94662571,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1213,12173.66711,11-04-2015 23:17:51,170.2331072,6,1,0,3.94662571,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1214,12183.68219,11-04-2015 23:18:01,180.2481842,6,1,0,3.946787596,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1215,12193.6826,11-04-2015 23:18:11,190.2485991,6,1,0,3.947111368,0.423187362,0.40005375,1.752610067,1.588337194,3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1216,12203.69778,11-04-2015 23:18:21,200.2637758,6,1,0,3.947111368,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1217,12213.71326,11-04-2015 23:18:32,210.2792595,6,1,0,3.947435141,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1218,12223.71365,11-04-2015 23:18:42,220.2796482,6,1,0,3.947597027,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1219,12233.72922,11-04-2015 23:18:52,230.2952162,6,1,0,3.947597027,0.423187362,0.40005375,1.752610067,1.588337194,-3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1220,12243.74427,11-04-2015 23:19:02,240.3102628,6,1,0,3.947758913,0.423187362,0.40005375,1.752610067,1.588337194,3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1221,12253.7447,11-04-2015 23:19:12,250.3106974,6,1,0,3.947758913,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1222,12263.76028,11-04-2015 23:19:22,260.3262737,6,1,0,3.948082685,0.423187362,0.40005375,1.752610067,1.588337194,6.48E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1223,12273.77532,11-04-2015 23:19:32,270.3413115,6,1,0,3.947920799,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1224,12283.77571,11-04-2015 23:19:42,280.3417075,6,1,0,3.948082685,0.423187362,0.40005375,1.752610067,1.588337194,3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1225,12293.79125,11-04-2015 23:19:52,290.3572472,6,1,0,3.948082685,0.423187362,0.40005375,1.752610067,1.588337194,-3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1226,12303.80635,11-04-2015 23:20:02,300.3723419,6,1,0,3.948244572,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1227,12313.80678,11-04-2015 23:20:12,310.3727748,6,1,0,3.948244572,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1228,12323.82192,11-04-2015 23:20:22,320.3879183,6,1,0,3.948406458,0.423187362,0.40005375,1.752610067,1.588337194,-3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1229,12333.82532,11-04-2015 23:20:32,330.3913173,6,1,0,3.948568344,0.423187362,0.40005375,1.752610067,1.588337194,3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1230,12343.83788,11-04-2015 23:20:42,340.4038777,6,1,0,3.948568344,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1231,12353.85336,11-04-2015 23:20:52,350.4193609,6,1,0,3.94873023,0.423187362,0.40005375,1.752610067,1.588337194,3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1232,12363.86893,11-04-2015 23:21:02,360.4349254,6,1,0,3.948568344,0.423187362,0.40005375,1.752610067,1.588337194,3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1233,12373.88448,11-04-2015 23:21:12,370.4504727,6,1,0,3.94873023,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1234,12383.90006,11-04-2015 23:21:22,380.466054,6,1,0,3.948892117,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1235,12393.91564,11-04-2015 23:21:32,390.4816321,6,1,0,3.948892117,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1236,12403.93114,11-04-2015 23:21:42,400.4971378,6,1,0,3.949054003,0.423187362,0.40005375,1.752610067,1.588337194,6.48E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1237,12413.9464,11-04-2015 23:21:52,410.5124006,6,1,0,3.949054003,0.423187362,0.40005375,1.752610067,1.588337194,3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1238,12423.96225,11-04-2015 23:22:02,420.5282438,6,1,0,3.949054003,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1239,12433.97752,11-04-2015 23:22:12,430.5435156,6,1,0,3.949215889,0.423187362,0.40005375,1.752610067,1.588337194,3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1240,12443.97794,11-04-2015 23:22:22,440.5439339,6,1,0,3.949215889,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1241,12453.99335,11-04-2015 23:22:32,450.5593487,6,1,0,3.949054003,0.423187362,0.40005375,1.752610067,1.588337194,-3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1242,12464.00892,11-04-2015 23:22:42,460.5749164,6,1,0,3.949215889,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1243,12474.02446,11-04-2015 23:22:52,470.5904596,6,1,0,3.949215889,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1244,12484.03995,11-04-2015 23:23:02,480.6059482,6,1,0,3.949377775,0.423187362,0.40005375,1.752610067,1.588337194,3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1245,12494.05542,11-04-2015 23:23:12,490.6214173,6,1,0,3.949377775,0.423187362,0.40005375,1.752610067,1.588337194,3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1246,12504.05547,11-04-2015 23:23:22,500.6214675,6,1,0,3.949377775,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1247,12514.07099,11-04-2015 23:23:32,510.6369829,6,1,0,3.949377775,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1248,12524.08657,11-04-2015 23:23:42,520.6525659,6,1,0,3.949377775,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1249,12534.10173,11-04-2015 23:23:52,530.6677303,6,1,0,3.949377775,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1250,12544.10211,11-04-2015 23:24:02,540.6681056,6,1,0,3.949539661,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1251,12554.11722,11-04-2015 23:24:12,550.6832183,6,1,0,3.949539661,0.423187362,0.40005375,1.752610067,1.588337194,3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1252,12564.11753,11-04-2015 23:24:22,560.6835263,6,1,0,3.949377775,0.423187362,0.40005375,1.752610067,1.588337194,-3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1253,12574.13307,11-04-2015 23:24:32,570.6990677,6,1,0,3.949539661,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1254,12584.14863,11-04-2015 23:24:42,580.7146257,6,1,0,3.949539661,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1255,12594.16418,11-04-2015 23:24:52,590.7301802,6,1,0,3.949539661,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1256,12604.17981,11-04-2015 23:25:02,600.745803,6,1,0,3.949863434,0.423187362,0.40005375,1.752610067,1.588337194,3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1257,12614.19528,11-04-2015 23:25:12,610.7612793,6,1,0,3.949863434,0.423187362,0.40005375,1.752610067,1.588337194,3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1258,12624.21081,11-04-2015 23:25:22,620.7768092,6,1,0,3.949539661,0.423187362,0.40005375,1.752610067,1.588337194,-3.23E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1259,12634.22631,11-04-2015 23:25:32,630.7923028,6,1,0,3.949863434,0.423187362,0.40005375,1.752610067,1.588337194,-3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1260,12644.242,11-04-2015 23:25:42,640.8079959,6,1,0,3.949701548,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1261,12654.25752,11-04-2015 23:25:52,650.8235134,6,1,0,3.95002532,0.423187362,0.40005375,1.752610067,1.588337194,3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1262,12664.27306,11-04-2015 23:26:02,660.8390547,6,1,0,3.949701548,0.423187362,0.40005375,1.752610067,1.588337194,-6.48E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1263,12674.28865,11-04-2015 23:26:12,670.8546466,6,1,0,3.949863434,0.423187362,0.40005375,1.752610067,1.588337194,-3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1264,12684.30421,11-04-2015 23:26:22,680.8702066,6,1,0,3.950187206,0.423187362,0.40005375,1.752610067,1.588337194,3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1265,12694.31984,11-04-2015 23:26:32,690.8858346,6,1,0,3.95002532,0.423187362,0.40005375,1.752610067,1.588337194,-3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1266,12704.33531,11-04-2015 23:26:42,700.9013066,6,1,0,3.95002532,0.423187362,0.40005375,1.752610067,1.588337194,3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1267,12714.35084,11-04-2015 23:26:52,710.916838,6,1,0,3.95002532,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1268,12724.36643,11-04-2015 23:27:02,720.9324228,6,1,0,3.950187206,0.423187362,0.40005375,1.752610067,1.588337194,3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1269,12734.38197,11-04-2015 23:27:12,730.9479711,6,1,0,3.950187206,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1270,12744.39755,11-04-2015 23:27:22,740.9635446,6,1,0,3.950187206,0.423187362,0.40005375,1.752610067,1.588337194,3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1271,12754.41307,11-04-2015 23:27:32,750.9790628,6,1,0,3.950187206,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1272,12764.42844,11-04-2015 23:27:42,760.9944408,6,1,0,3.950349092,0.423187362,0.40005375,1.752610067,1.588337194,3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1273,12774.42855,11-04-2015 23:27:52,770.9945424,6,1,0,3.950187206,0.423187362,0.40005375,1.752610067,1.588337194,-3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1274,12784.44396,11-04-2015 23:28:02,781.0099523,6,1,0,3.950349092,0.423187362,0.40005375,1.752610067,1.588337194,3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1275,12794.44405,11-04-2015 23:28:12,791.0100429,6,1,0,3.950187206,0.423187362,0.40005375,1.752610067,1.588337194,-3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1276,12804.44408,11-04-2015 23:28:22,801.0100724,6,1,0,3.950187206,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1277,12814.45954,11-04-2015 23:28:32,811.0255324,6,1,0,3.950349092,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1278,12824.4751,11-04-2015 23:28:42,821.0410943,6,1,0,3.950510979,0.423187362,0.40005375,1.752610067,1.588337194,3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1279,12834.49068,11-04-2015 23:28:52,831.0566784,6,1,0,3.950349092,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1280,12844.50623,11-04-2015 23:29:02,841.0722305,6,1,0,3.950349092,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1281,12854.52175,11-04-2015 23:29:12,851.0877483,6,1,0,3.950349092,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1282,12864.53729,11-04-2015 23:29:22,861.1032861,6,1,0,3.950187206,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1283,12874.5529,11-04-2015 23:29:32,871.1188926,6,1,0,3.950349092,0.423187362,0.40005375,1.752610067,1.588337194,-3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1284,12884.5684,11-04-2015 23:29:42,881.1343953,6,1,0,3.950510979,0.423187362,0.40005375,1.752610067,1.588337194,3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1285,12894.58378,11-04-2015 23:29:52,891.149773,6,1,0,3.950349092,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1286,12904.58387,11-04-2015 23:30:02,901.1498662,6,1,0,3.950510979,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1287,12914.59942,11-04-2015 23:30:12,911.1654151,6,1,0,3.950510979,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1288,12924.61497,11-04-2015 23:30:22,921.1809646,6,1,0,3.950672865,0.423187362,0.40005375,1.752610067,1.588337194,3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1289,12934.63054,11-04-2015 23:30:32,931.196537,6,1,0,3.950510979,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1290,12944.64609,11-04-2015 23:30:42,941.2120885,6,1,0,3.950510979,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1291,12954.66165,11-04-2015 23:30:52,951.2276442,6,1,0,3.950510979,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1292,12964.67725,11-04-2015 23:31:02,961.2432449,6,1,0,3.950510979,0.423187362,0.40005375,1.752610067,1.588337194,-3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1293,12974.69268,11-04-2015 23:31:12,971.2586796,6,1,0,3.950510979,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1294,12984.69274,11-04-2015 23:31:22,981.25874,6,1,0,3.950672865,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1295,12994.70826,11-04-2015 23:31:33,991.274257,6,1,0,3.950672865,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1296,13004.70829,11-04-2015 23:31:43,1001.274283,6,1,0,3.950672865,0.423187362,0.40005375,1.752610067,1.588337194,3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1297,13014.72342,11-04-2015 23:31:53,1011.289413,6,1,0,3.950672865,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1298,13024.72375,11-04-2015 23:32:03,1021.289743,6,1,0,3.950672865,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1299,13034.73882,11-04-2015 23:32:13,1031.304821,6,1,0,3.950834751,0.423187362,0.40005375,1.752610067,1.588337194,3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1300,13044.73923,11-04-2015 23:32:23,1041.305229,6,1,0,3.950834751,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1301,13054.75471,11-04-2015 23:32:33,1051.320708,6,1,0,3.950672865,0.423187362,0.40005375,1.752610067,1.588337194,3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1302,13064.77026,11-04-2015 23:32:43,1061.336253,6,1,0,3.950672865,0.423187362,0.40005375,1.752610067,1.588337194,-3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1303,13074.78582,11-04-2015 23:32:53,1071.351818,6,1,0,3.950672865,0.423187362,0.40005375,1.752610067,1.588337194,-6.48E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1304,13084.80139,11-04-2015 23:33:03,1081.367387,6,1,0,3.950834751,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1305,13094.81652,11-04-2015 23:33:13,1091.382515,6,1,0,3.950996637,0.423187362,0.40005375,1.752610067,1.588337194,6.48E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1306,13104.83254,11-04-2015 23:33:23,1101.398538,6,1,0,3.950834751,0.423187362,0.40005375,1.752610067,1.588337194,3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1307,13114.84807,11-04-2015 23:33:33,1111.414062,6,1,0,3.950672865,0.423187362,0.40005375,1.752610067,1.588337194,-6.48E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1308,13124.86358,11-04-2015 23:33:43,1121.429577,6,1,0,3.950834751,0.423187362,0.40005375,1.752610067,1.588337194,3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1309,13134.86361,11-04-2015 23:33:53,1131.429611,6,1,0,3.951158524,0.423187362,0.40005375,1.752610067,1.588337194,3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1310,13144.87902,11-04-2015 23:34:03,1141.445012,6,1,0,3.950834751,0.423187362,0.40005375,1.752610067,1.588337194,3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1311,13154.87906,11-04-2015 23:34:13,1151.445059,6,1,0,3.950834751,0.423187362,0.40005375,1.752610067,1.588337194,-3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1312,13164.89456,11-04-2015 23:34:23,1161.460561,6,1,0,3.950996637,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1313,13174.9101,11-04-2015 23:34:33,1171.476099,6,1,0,3.950996637,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1314,13184.92566,11-04-2015 23:34:43,1181.491658,6,1,0,3.950996637,0.423187362,0.40005375,1.752610067,1.588337194,3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1315,13194.94085,11-04-2015 23:34:53,1191.506844,6,1,0,3.950996637,0.423187362,0.40005375,1.752610067,1.588337194,6.48E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1316,13204.95678,11-04-2015 23:35:03,1201.522778,6,1,0,3.950996637,0.423187362,0.40005375,1.752610067,1.588337194,-3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1317,13214.97234,11-04-2015 23:35:13,1211.538337,6,1,0,3.951158524,0.423187362,0.40005375,1.752610067,1.588337194,3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1318,13224.98796,11-04-2015 23:35:23,1221.553958,6,1,0,3.950996637,0.423187362,0.40005375,1.752610067,1.588337194,-3.24E-05,0,0.023133612,0,,,0.023133612,,80.0000008
1319,13235.00344,11-04-2015 23:35:33,1231.569432,6,1,0,3.950996637,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
1320,13245.01901,11-04-2015 23:35:43,1241.585005,6,1,0,3.950996637,0.423187362,0.40005375,1.752610067,1.588337194,0,0,0.023133612,0,,,0.023133612,,80.0000008
