Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),,c-dc,,soc
634,6395.524663,02-26-2016 11:00:34,440.6503986,3,1,0.559741914,4.199903011,1.729055085,0,6.696156567,0,-3.23247E-05,0,0,0,0,,,,
635,6405.540218,02-26-2016 11:00:44,450.6659539,3,1,0.552724004,4.199903011,1.73060228,0,6.702654583,0,3.24249E-05,0,0,0,0,,,,
636,6415.555611,02-26-2016 11:00:54,460.6813469,3,1,0.545166194,4.199740887,1.73212709,0,6.709058604,0,0,0,0,0,0,,,,
637,6425.57127,02-26-2016 11:01:04,470.6970062,3,1,0.53832823,4.199903011,1.733636546,0,6.715398121,0,-3.24247E-05,0,0,0,0,,,,
638,6435.586593,02-26-2016 11:01:14,480.7123291,3,1,0.530950367,4.199740887,1.73512137,0,6.721634188,0,-3.24245E-05,0,0,0,0,,,,
639,6445.60225,02-26-2016 11:01:24,490.7279864,3,1,0.523752451,4.199903011,1.736590802,0,6.72780561,0,0,0,0,0,0,,,,
640,6455.617589,02-26-2016 11:01:34,500.7433255,3,1,0.516374648,4.199579239,1.73803795,0,6.733883413,0,-6.45548E-05,0,0,0,0,,,,
641,6465.633026,02-26-2016 11:01:44,510.758762,3,1,0.50971657,4.199903011,1.739462946,0,6.739868197,0,0,0,0,0,0,,,,
642,6475.633126,02-26-2016 11:01:54,520.7588623,3,1,0.502338767,4.199903011,1.740870358,0,6.745779143,0,0,0,0,0,0,,,,
643,6485.648469,02-26-2016 11:02:04,530.774205,3,1,0.495500743,4.199903011,1.742257958,0,6.751606873,0,3.24249E-05,0,0,0,0,,,,
644,6495.663934,02-26-2016 11:02:14,540.7896702,3,1,0.48812291,4.199740887,1.743626058,0,6.757352689,0,-3.23243E-05,0,0,0,0,,,,
645,6505.679489,02-26-2016 11:02:24,550.8052251,3,1,0.48110497,4.199740887,1.744974717,0,6.763016851,0,0,0,0,0,0,,,,
646,6515.694966,02-26-2016 11:02:34,560.8207025,3,1,0.474626869,4.199903011,1.746304346,0,6.768601102,0,0,0,0,0,0,,,,
647,6525.710318,02-26-2016 11:02:44,570.836054,3,1,0.467608899,4.200065136,1.747612882,0,6.774096765,0,3.24249E-05,0,0,0,0,,,,
648,6535.725902,02-26-2016 11:02:54,580.8516382,3,1,0.461130798,4.199903011,1.748906674,0,6.779530527,0,0,0,0,0,0,,,,
649,6545.741436,02-26-2016 11:03:04,590.8671719,3,1,0.454112858,4.199740887,1.750179831,0,6.784877622,0,-3.22249E-05,0,0,0,0,,,,
650,6555.756786,02-26-2016 11:03:14,600.8825226,3,1,0.447994649,4.199903011,1.751434658,0,6.790147723,0,0,0,0,0,0,,,,
651,6565.772437,02-26-2016 11:03:24,610.8981729,3,1,0.441156656,4.199903011,1.752671435,0,6.795342022,0,-3.24249E-05,0,0,0,0,,,,
652,6575.77253,02-26-2016 11:03:34,620.8982658,3,1,0.435038447,4.199903011,1.753888484,0,6.80045346,0,3.24239E-05,0,0,0,0,,,,
653,6585.787638,02-26-2016 11:03:44,630.9133745,3,1,0.428920239,4.199740887,1.75508813,0,6.805491816,0,-3.24249E-05,0,0,0,0,,,,
654,6595.80323,02-26-2016 11:03:54,640.9289665,3,1,0.422981977,4.199903011,1.756274601,0,6.810474811,0,0,0,0,0,0,,,,
655,6605.818813,02-26-2016 11:04:04,650.9445496,3,1,0.416863769,4.199740887,1.757442734,0,6.815380804,0,-3.23243E-05,0,0,0,0,,,,
656,6615.834191,02-26-2016 11:04:14,660.9599276,3,1,0.411105454,4.199903011,1.758592501,0,6.820209661,0,-3.22238E-05,0,0,0,0,,,,
657,6625.849708,02-26-2016 11:04:24,670.9754445,3,1,0.405347139,4.199903011,1.75972978,0,6.82498606,0,0,0,0,0,0,,,,
658,6635.865181,02-26-2016 11:04:34,680.9909168,3,1,0.399588823,4.199903011,1.76084968,0,6.829689478,0,3.24249E-05,0,0,0,0,,,,
659,6645.880685,02-26-2016 11:04:44,691.0064209,3,1,0.394370347,4.199903011,1.76195255,0,6.834321376,0,0,0,0,0,0,,,,
660,6655.896048,02-26-2016 11:04:54,701.0217838,3,1,0.388791978,4.199740887,1.763042207,0,6.838897782,0,-3.22239E-05,0,0,0,0,,,,
661,6665.911682,02-26-2016 11:05:04,711.0374185,3,1,0.383753449,4.199903011,1.764118735,0,6.843419042,0,0,0,0,0,0,,,,
662,6675.911743,02-26-2016 11:05:14,721.0374791,3,1,0.378714919,4.199903011,1.765177587,0,6.847866071,0,-3.24242E-05,0,0,0,0,,,,
663,6685.927025,02-26-2016 11:05:25,731.0527616,3,1,0.373676419,4.199740887,1.766223904,0,6.852260454,0,0,0,0,0,0,,,,
664,6695.942501,02-26-2016 11:05:35,741.068237,3,1,0.368817836,4.199903011,1.767256597,0,6.856597621,0,-3.23246E-05,0,0,0,0,,,,
665,6705.957987,02-26-2016 11:05:45,751.0837234,3,1,0.363959253,4.199903011,1.768275609,0,6.860877335,0,-3.23245E-05,0,0,0,0,,,,
666,6715.973508,02-26-2016 11:05:55,761.0992438,3,1,0.359280616,4.199903011,1.769281323,0,6.865101194,0,0,0,0,0,0,,,,
667,6725.988986,02-26-2016 11:06:05,771.114722,3,1,0.354601979,4.200065136,1.77027252,0,6.869264096,0,3.23243E-05,0,0,0,0,,,,
668,6736.004491,02-26-2016 11:06:15,781.1302271,3,1,0.349923372,4.199740887,1.771254168,0,6.873386889,0,-3.24249E-05,0,0,0,0,,,,
669,6746.019928,02-26-2016 11:06:25,791.1456637,3,1,0.345604628,4.199903011,1.772220326,0,6.877444621,0,3.23253E-05,0,0,0,0,,,,
670,6756.035537,02-26-2016 11:06:35,801.1612733,3,1,0.341105938,4.199740887,1.77317725,0,6.881463555,0,0,0,0,0,0,,,,
671,6766.050914,02-26-2016 11:06:45,811.17665,3,1,0.337147087,4.199903011,1.774119321,0,6.885420114,0,0,0,0,0,0,,,,
672,6776.050934,02-26-2016 11:06:55,821.1766701,3,1,0.332828373,4.199903011,1.775051336,0,6.889334443,0,3.24249E-05,0,0,0,0,,,,
673,6786.066442,02-26-2016 11:07:05,831.1921784,3,1,0.328689575,4.199903011,1.775971794,0,6.893200244,0,0,0,0,0,0,,,,
674,6796.081786,02-26-2016 11:07:15,841.2075223,3,1,0.324910671,4.199903011,1.776879665,0,6.897013173,0,0,0,0,0,0,,,,
675,6806.097408,02-26-2016 11:07:25,851.2231445,3,1,0.320771903,4.199740887,1.777779324,0,6.900791603,0,0,0,0,0,0,,,,
676,6816.112782,02-26-2016 11:07:35,861.2385183,3,1,0.317172945,4.200065136,1.778666698,0,6.904518454,0,3.23246E-05,0,0,0,0,,,,
677,6826.128282,02-26-2016 11:07:45,871.254018,3,1,0.313034147,4.199740887,1.779543434,0,6.908200622,0,-3.22243E-05,0,0,0,0,,,,
678,6836.14376,02-26-2016 11:07:55,881.2694962,3,1,0.309975058,4.199903011,1.78040978,0,6.911839158,0,0,0,0,0,0,,,,
679,6846.159232,02-26-2016 11:08:05,891.2849681,3,1,0.305656314,4.199740887,1.781265834,0,6.915434467,0,-3.22254E-05,0,0,0,0,,,,
680,6856.17478,02-26-2016 11:08:15,901.3005162,3,1,0.302417278,4.199740887,1.782110544,0,6.918982123,0,0,0,0,0,0,,,,
681,6866.190321,02-26-2016 11:08:25,911.316057,3,1,0.298638374,4.199740887,1.78294799,0,6.922499266,0,0,0,0,0,0,,,,
682,6876.205608,02-26-2016 11:08:35,921.3313439,3,1,0.295399308,4.199740887,1.783773191,0,6.925964991,0,0,0,0,0,0,,,,
683,6886.22123,02-26-2016 11:08:45,931.3469657,3,1,0.291980326,4.199740887,1.784591486,0,6.929401709,0,-3.23241E-05,0,0,0,0,,,,
684,6896.221251,02-26-2016 11:08:55,941.3469874,3,1,0.288561314,4.199740887,1.78539781,0,6.932788145,0,0,0,0,0,0,,,,
685,6906.23654,02-26-2016 11:09:05,951.3622761,3,1,0.285322279,4.199903011,1.786196234,0,6.936141406,0,3.23246E-05,0,0,0,0,,,,
686,6916.252036,02-26-2016 11:09:15,961.3777719,3,1,0.282083213,4.199740887,1.786985786,0,6.939457421,0,-3.23245E-05,0,0,0,0,,,,
687,6926.267524,02-26-2016 11:09:25,971.3932606,3,1,0.279024124,4.199740887,1.787766419,0,6.942735971,0,-3.24249E-05,0,0,0,0,,,,
688,6936.283092,02-26-2016 11:09:35,981.4088285,3,1,0.276144952,4.199903011,1.788538429,0,6.945978306,0,0,0,0,0,0,,,,
689,6946.298505,02-26-2016 11:09:45,991.4242412,3,1,0.272905916,4.199740887,1.789301799,0,6.949184351,0,0,0,0,0,0,,,,
690,6956.313992,02-26-2016 11:09:55,1001.439728,3,1,0.270026743,4.199903011,1.790056965,0,6.95235595,0,3.24249E-05,0,0,0,0,,,,
691,6966.329581,02-26-2016 11:10:05,1011.455317,3,1,0.267147601,4.199740887,1.7908038,0,6.955492561,0,-6.48499E-05,0,0,0,0,,,,
692,6976.345015,02-26-2016 11:10:15,1021.470752,3,1,0.263908535,4.199740887,1.791542439,0,6.958594747,0,0,0,0,0,0,,,,
693,6986.360483,02-26-2016 11:10:25,1031.486219,3,1,0.261029392,4.199903011,1.792272983,0,6.96166293,0,0,0,0,0,0,,,,
694,6996.375963,02-26-2016 11:10:35,1041.5017,3,1,0.258330166,4.199740887,1.792995697,0,6.964698224,0,-3.23242E-05,0,0,0,0,,,,
695,7006.391456,02-26-2016 11:10:45,1051.517192,3,1,0.255810916,4.199903011,1.793710624,0,6.967700815,0,3.24249E-05,0,0,0,0,,,,
696,7016.406708,02-26-2016 11:10:55,1061.532445,3,1,0.25311169,4.199903011,1.794411407,0,6.970644008,0,3.23241E-05,0,0,0,0,,,,
697,7026.406794,02-26-2016 11:11:05,1071.53253,3,1,0.250232548,4.199903011,1.795116713,0,6.973606192,0,0,0,0,0,0,,,,
698,7036.422299,02-26-2016 11:11:15,1081.548036,3,1,0.247533336,4.199740887,1.795809137,0,6.976514268,0,0,0,0,0,0,,,,
699,7046.437795,02-26-2016 11:11:25,1091.563532,3,1,0.245194018,4.199903011,1.796493264,0,6.979387509,0,0,0,0,0,0,,,,
700,7056.453289,02-26-2016 11:11:35,1101.579025,3,1,0.24231486,4.199903011,1.797172327,0,6.982239479,0,-3.23244E-05,0,0,0,0,,,,
701,7066.468786,02-26-2016 11:11:45,1111.594522,3,1,0.239615649,4.199903011,1.797843209,0,6.985057078,0,3.23242E-05,0,0,0,0,,,,
702,7076.468815,02-26-2016 11:11:55,1121.594551,3,1,0.237636223,4.200065136,1.798506254,0,6.987841776,0,3.24243E-05,0,0,0,0,,,,
703,7086.484122,02-26-2016 11:12:05,1131.609858,3,1,0.234577119,4.199740887,1.799163485,0,6.990602046,0,-3.22244E-05,0,0,0,0,,,,
704,7096.499689,02-26-2016 11:12:15,1141.625425,3,1,0.232777655,4.199740887,1.799814038,0,6.993334271,0,0,0,0,0,0,,,,
705,7106.515166,02-26-2016 11:12:25,1151.640903,3,1,0.230618283,4.200065136,1.800458013,0,6.996038876,0,3.24249E-05,0,0,0,0,,,,
706,7116.530608,02-26-2016 11:12:35,1161.656344,3,1,0.227919072,4.199903011,1.801095342,0,6.998715564,0,0,0,0,0,0,,,,
707,7126.546059,02-26-2016 11:12:45,1171.671795,3,1,0.225399807,4.199740887,1.801726212,0,7.001365126,0,-3.24249E-05,0,0,0,0,,,,
708,7136.561612,02-26-2016 11:12:55,1181.687348,3,1,0.223420396,4.199903011,1.802350793,0,7.003988273,0,0,0,0,0,0,,,,
709,7146.57707,02-26-2016 11:13:05,1191.702806,3,1,0.221261024,4.199903011,1.802968164,0,7.006581145,0,0,0,0,0,0,,,,
710,7156.592622,02-26-2016 11:13:15,1201.718358,3,1,0.219101653,4.199740887,1.803581218,0,7.009155875,0,-3.2324E-05,0,0,0,0,,,,
711,7166.608121,02-26-2016 11:13:25,1211.733858,3,1,0.216762334,4.199740887,1.804187385,0,7.011701685,0,0,0,0,0,0,,,,
712,7176.62359,02-26-2016 11:13:35,1221.749326,3,1,0.214782923,4.199903011,1.804787543,0,7.014222254,0,0,0,0,0,0,,,,
713,7186.639029,02-26-2016 11:13:45,1231.764765,3,1,0.212623551,4.199740887,1.805381987,0,7.016718831,0,-3.23243E-05,0,0,0,0,,,,
714,7196.654506,02-26-2016 11:13:55,1241.780242,3,1,0.210644126,4.199903011,1.80597057,0,7.019190797,0,0,0,0,0,0,,,,
715,7206.670022,02-26-2016 11:14:05,1251.795758,3,1,0.208484769,4.199903011,1.806553579,0,7.02163934,0,0,0,0,0,0,,,,
716,7216.685642,02-26-2016 11:14:15,1261.811378,3,1,0.206325397,4.199903011,1.807130957,0,7.024064248,0,0,0,0,0,0,,,,
717,7226.700902,02-26-2016 11:14:25,1271.826638,3,1,0.204525918,4.199740887,1.807701817,0,7.026461773,0,-3.24249E-05,0,0,0,0,,,,
718,7236.716534,02-26-2016 11:14:35,1281.84227,3,1,0.202366561,4.199740887,1.80826924,0,7.028844867,0,-3.23244E-05,0,0,0,0,,,,
719,7246.732125,02-26-2016 11:14:45,1291.857861,3,1,0.200567082,4.199740887,1.808830373,0,7.031201545,0,-3.24249E-05,0,0,0,0,,,,
720,7256.747463,02-26-2016 11:14:55,1301.873199,3,1,0.198947549,4.199903011,1.80938616,0,7.033535774,0,-3.23242E-05,0,0,0,0,,,,
721,7266.762934,02-26-2016 11:15:05,1311.88867,3,1,0.196968138,4.199903011,1.80993585,0,7.035844385,0,0,0,0,0,0,,,,
722,7276.778446,02-26-2016 11:15:15,1321.904182,3,1,0.194988713,4.199903011,1.810482068,0,7.038138418,0,-3.22239E-05,0,0,0,0,,,,
723,7286.793929,02-26-2016 11:15:25,1331.919665,3,1,0.193369195,4.199903011,1.811022358,0,7.040407556,0,0,0,0,0,0,,,,
724,7296.809415,02-26-2016 11:15:35,1341.935151,3,1,0.191749662,4.199903011,1.811557843,0,7.042656512,0,0,0,0,0,0,,,,
725,7306.82494,02-26-2016 11:15:45,1351.950676,3,1,0.189770237,4.199740887,1.812088358,0,7.044884595,0,0,0,0,0,0,,,,
726,7316.840378,02-26-2016 11:15:55,1361.966115,3,1,0.187790826,4.199903011,1.812613198,0,7.047088848,0,0,0,0,0,0,,,,
727,7326.855881,02-26-2016 11:16:05,1371.981617,3,1,0.186171293,4.199740887,1.813134888,0,7.049279867,0,-3.24249E-05,0,0,0,0,,,,
728,7336.871379,02-26-2016 11:16:15,1381.997115,3,1,0.184731722,4.200065136,1.813651103,0,7.051447895,0,3.24249E-05,0,0,0,0,,,,
729,7346.871437,02-26-2016 11:16:25,1391.997174,3,1,0.183112189,4.200065136,1.814161943,0,7.053593347,0,3.24249E-05,0,0,0,0,,,,
730,7356.886722,02-26-2016 11:16:35,1402.012458,3,1,0.18131271,4.199740887,1.814668676,0,7.055721557,0,0,0,0,0,0,,,,
731,7366.902227,02-26-2016 11:16:45,1412.027963,3,1,0.179873139,4.199903011,1.815171154,0,7.057831895,0,3.24249E-05,0,0,0,0,,,,
732,7376.917707,02-26-2016 11:16:56,1422.043443,3,1,0.17807366,4.199579239,1.815668416,0,7.059920325,0,-3.22291E-05,0,0,0,0,,,,
733,7386.933216,02-26-2016 11:17:06,1432.058953,3,1,0.176634088,4.199903011,1.816162868,0,7.061996958,0,3.22239E-05,0,0,0,0,,,,
734,7396.948701,02-26-2016 11:17:16,1442.074437,3,1,0.175194502,4.199903011,1.816652131,0,7.064051792,0,-3.23245E-05,0,0,0,0,,,,
735,7406.964103,02-26-2016 11:17:26,1452.089839,3,1,0.173395038,4.199903011,1.817137061,0,7.066088434,0,-3.23249E-05,0,0,0,0,,,,
736,7416.979659,02-26-2016 11:17:36,1462.105395,3,1,0.171955451,4.199740887,1.817616928,0,7.068103802,0,-3.24249E-05,0,0,0,0,,,,
737,7426.995184,02-26-2016 11:17:46,1472.12092,3,1,0.17051588,4.200065136,1.818094087,0,7.070107809,0,3.22239E-05,0,0,0,0,,,,
738,7437.010666,02-26-2016 11:17:56,1482.136402,3,1,0.168716401,4.199740887,1.818566313,0,7.072091088,0,-3.23244E-05,0,0,0,0,,,,
739,7447.01069,02-26-2016 11:18:06,1492.136426,3,1,0.167636722,4.199903011,1.81903377,0,7.074054341,0,0,0,0,0,0,,,,
740,7457.026074,02-26-2016 11:18:16,1502.15181,3,1,0.165837243,4.199740887,1.81949791,0,7.076003658,0,0,0,0,0,0,,,,
741,7467.041508,02-26-2016 11:18:26,1512.167245,3,1,0.164937511,4.199903011,1.819957474,0,7.077933765,0,3.23241E-05,0,0,0,0,,,,
742,7477.057133,02-26-2016 11:18:36,1522.182869,3,1,0.163317978,4.199903011,1.820414538,0,7.079853372,0,3.22233E-05,0,0,0,0,,,,
743,7487.072507,02-26-2016 11:18:46,1532.198243,3,1,0.1622383,4.200065136,1.820866964,0,7.081753497,0,3.24249E-05,0,0,0,0,,,,
744,7497.088027,02-26-2016 11:18:56,1542.213763,3,1,0.160438821,4.200065136,1.821314935,0,7.083634909,0,6.48499E-05,0,0,0,0,,,,
745,7507.103458,02-26-2016 11:19:06,1552.229194,3,1,0.159359142,4.199903011,1.821760573,0,7.085506524,0,0,0,0,0,0,,,,
746,7517.118951,02-26-2016 11:19:16,1562.244687,3,1,0.157559663,4.199579239,1.822201758,0,7.087359444,0,-6.47545E-05,0,0,0,0,,,,
747,7527.134452,02-26-2016 11:19:26,1572.260188,3,1,0.156839877,4.199903011,1.822639441,0,7.089197652,0,3.24249E-05,0,0,0,0,,,,
748,7537.149955,02-26-2016 11:19:36,1582.275691,3,1,0.155400306,4.199740887,1.823073479,0,7.091020551,0,-3.24249E-05,0,0,0,0,,,,
749,7547.165437,02-26-2016 11:19:46,1592.291173,3,1,0.154140666,4.199903011,1.823504014,0,7.092828742,0,0,0,0,0,0,,,,
750,7557.180937,02-26-2016 11:19:56,1602.306673,3,1,0.153060988,4.199903011,1.823930901,0,7.094621606,0,0,0,0,0,0,,,,
751,7567.196411,02-26-2016 11:20:06,1612.322147,3,1,0.151801363,4.200065136,1.824354327,0,7.096399932,0,6.46485E-05,0,0,0,0,,,,
752,7577.211891,02-26-2016 11:20:16,1622.337627,3,1,0.15018183,4.199903011,1.82477427,0,7.098163639,0,0,0,0,0,0,,,,
753,7587.227151,02-26-2016 11:20:26,1632.352888,3,1,0.149102151,4.199740887,1.825173249,0,7.099839293,0,0,0,0,0,0,,,,
754,7597.227297,02-26-2016 11:20:36,1642.353033,3,1,0.147662565,4.199740887,1.825603252,0,7.10164524,0,-3.24249E-05,0,0,0,0,,,,
755,7607.242737,02-26-2016 11:20:46,1652.368473,3,1,0.146942779,4.199903011,1.826013055,0,7.103366359,0,-3.23249E-05,0,0,0,0,,,,
756,7617.258238,02-26-2016 11:20:56,1662.383974,3,1,0.145683154,4.199903011,1.826419763,0,7.105074478,0,0,0,0,0,0,,,,
757,7627.273716,02-26-2016 11:21:06,1672.399452,3,1,0.144603461,4.199903011,1.826823239,0,7.106769017,0,3.24249E-05,0,0,0,0,,,,
758,7637.289235,02-26-2016 11:21:16,1682.414971,3,1,0.143343836,4.199903011,1.827223468,0,7.108449915,0,0,0,0,0,0,,,,
759,7647.289252,02-26-2016 11:21:26,1692.414988,3,1,0.142264143,4.199903011,1.827619976,0,7.110115197,0,0,0,0,0,0,,,,
760,7657.304567,02-26-2016 11:21:36,1702.430304,3,1,0.141004518,4.199903011,1.828013895,0,7.111769601,0,3.23248E-05,0,0,0,0,,,,
761,7667.319956,02-26-2016 11:21:46,1712.445692,3,1,0.139924839,4.199740887,1.828404121,0,7.113408491,0,-3.24249E-05,0,0,0,0,,,,
762,7677.335545,02-26-2016 11:21:56,1722.461281,3,1,0.138845146,4.199903011,1.828792544,0,7.115039811,0,3.24249E-05,0,0,0,0,,,,
763,7687.351062,02-26-2016 11:22:06,1732.476798,3,1,0.137945414,4.199903011,1.829177377,0,7.116656053,0,0,0,0,0,0,,,,
764,7697.366521,02-26-2016 11:22:16,1742.492258,3,1,0.136685774,4.199903011,1.829559234,0,7.118259798,0,0,0,0,0,0,,,,
765,7707.382034,02-26-2016 11:22:26,1752.50777,3,1,0.135606095,4.199740887,1.829937839,0,7.11984989,0,-3.24249E-05,0,0,0,0,,,,
766,7717.397486,02-26-2016 11:22:36,1762.523222,3,1,0.13434647,4.199740887,1.830313114,0,7.121425989,0,0,0,0,0,0,,,,
767,7727.413057,02-26-2016 11:22:46,1772.538793,3,1,0.13362667,4.199740887,1.83068676,0,7.12299525,0,-6.48499E-05,0,0,0,0,,,,
768,7737.428397,02-26-2016 11:22:56,1782.554133,3,1,0.132726938,4.199903011,1.831056407,0,7.124547716,0,3.24249E-05,0,0,0,0,,,,
769,7747.428532,02-26-2016 11:23:06,1792.554268,3,1,0.131647259,4.199903011,1.8314239,0,7.126091132,0,0,0,0,0,0,,,,
770,7757.443869,02-26-2016 11:23:16,1802.569605,3,1,0.130747512,4.199903011,1.831788639,0,7.12762299,0,3.23241E-05,0,0,0,0,,,,
771,7767.459329,02-26-2016 11:23:26,1812.585065,3,1,0.129667833,4.199903011,1.832150546,0,7.129142951,0,0,0,0,0,0,,,,
772,7777.474839,02-26-2016 11:23:36,1822.600575,3,1,0.128768101,4.199903011,1.832509825,0,7.130651867,0,0,0,0,0,0,,,,
773,7787.490303,02-26-2016 11:23:46,1832.616039,3,1,0.127868369,4.199740887,1.832865956,0,7.132147569,0,-3.24249E-05,0,0,0,0,,,,
774,7797.505821,02-26-2016 11:23:56,1842.631557,3,1,0.126608729,4.199740887,1.833220396,0,7.133636168,0,0,0,0,0,0,,,,
775,7807.521439,02-26-2016 11:24:06,1852.647175,3,1,0.125708997,4.199903011,1.833571761,0,7.135111849,0,0,0,0,0,0,,,,
776,7817.536676,02-26-2016 11:24:16,1862.662412,3,1,0.124629311,4.199903011,1.833920557,0,7.136576746,0,6.47545E-05,0,0,0,0,,,,
777,7827.552332,02-26-2016 11:24:26,1872.678068,3,1,0.124089465,4.199903011,1.83426665,0,7.138030284,0,3.22237E-05,0,0,0,0,,,,
778,7837.567804,02-26-2016 11:24:36,1882.693541,3,1,0.123009786,4.199740887,1.834610364,0,7.139473835,0,-3.23247E-05,0,0,0,0,,,,
779,7847.567817,02-26-2016 11:24:46,1892.693554,3,1,0.122289993,4.199740887,1.834951103,0,7.140904892,0,-3.23235E-05,0,0,0,0,,,,
780,7857.58317,02-26-2016 11:24:56,1902.708906,3,1,0.121210314,4.199740887,1.835289739,0,7.142327114,0,0,0,0,0,0,,,,
781,7867.598665,02-26-2016 11:25:06,1912.724401,3,1,0.120490521,4.199903011,1.835625524,0,7.143737359,0,3.23238E-05,0,0,0,0,,,,
782,7877.614169,02-26-2016 11:25:16,1922.739905,3,1,0.119590782,4.199740887,1.835959804,0,7.145141279,0,-3.24249E-05,0,0,0,0,,,,
783,7887.629584,02-26-2016 11:25:26,1932.75532,3,1,0.119050942,4.199903011,1.836291331,0,7.146533649,0,0,0,0,0,0,,,,
784,7897.645114,02-26-2016 11:25:36,1942.77085,3,1,0.11779131,4.199903011,1.836620449,0,7.147915902,0,-3.23242E-05,0,0,0,0,,,,
785,7907.660573,02-26-2016 11:25:46,1952.786309,3,1,0.117071524,4.199903011,1.836946718,0,7.149286182,0,-3.23243E-05,0,0,0,0,,,,
786,7917.676109,02-26-2016 11:25:56,1962.801845,3,1,0.116171785,4.199740887,1.837271736,0,7.150651211,0,0,0,0,0,0,,,,
787,7927.691552,02-26-2016 11:26:06,1972.817288,3,1,0.115451999,4.199740887,1.837593963,0,7.152004518,0,-3.24249E-05,0,0,0,0,,,,
788,7937.707086,02-26-2016 11:26:16,1982.832822,3,1,0.114912152,4.199903011,1.837914021,0,7.153348715,0,3.24249E-05,0,0,0,0,,,,
789,7947.72254,02-26-2016 11:26:26,1992.848276,3,1,0.11401242,4.199903011,1.838231813,0,7.154683396,0,0,0,0,0,0,,,,
790,7957.738026,02-26-2016 11:26:36,2002.863762,3,1,0.112932734,4.199740887,1.838547288,0,7.15600835,0,-3.24249E-05,0,0,0,0,,,,
791,7967.753602,02-26-2016 11:26:46,2012.879338,3,1,0.112392895,4.199903011,1.83886003,0,7.157321825,0,0,0,0,0,0,,,,
792,7977.768989,02-26-2016 11:26:56,2022.894725,3,1,0.111493155,4.199903011,1.83917166,0,7.158630621,0,3.22242E-05,0,0,0,0,,,,
793,7987.784495,02-26-2016 11:27:06,2032.910231,3,1,0.11077337,4.199903011,1.839480818,0,7.159929042,0,0,0,0,0,0,,,,
794,7997.800172,02-26-2016 11:27:16,2042.925908,3,1,0.10987363,4.199903011,1.839787801,0,7.161218331,0,0,0,0,0,0,,,,
795,8007.815475,02-26-2016 11:27:26,2052.941211,3,1,0.109333791,4.199903011,1.840092577,0,7.162498347,0,0,0,0,0,0,,,,
796,8017.831123,02-26-2016 11:27:36,2062.95686,3,1,0.108613998,4.199903011,1.84039534,0,7.163769905,0,0,0,0,0,0,,,,
797,8027.846433,02-26-2016 11:27:46,2072.972169,3,1,0.107714258,4.199740887,1.840695661,0,7.165031211,0,-3.23237E-05,0,0,0,0,,,,
798,8037.86196,02-26-2016 11:27:56,2082.987697,3,1,0.106994472,4.199903011,1.84099434,0,7.166285619,0,0,0,0,0,0,,,,
799,8047.877429,02-26-2016 11:28:06,2093.003165,3,1,0.106454633,4.200065136,1.841291446,0,7.167533425,0,6.46492E-05,0,0,0,0,,,,
800,8057.892918,02-26-2016 11:28:16,2103.018654,3,1,0.105554894,4.199740887,1.84158606,0,7.168770756,0,-3.24249E-05,0,0,0,0,,,,
801,8067.908413,02-26-2016 11:28:27,2113.034149,3,1,0.104655154,4.199903011,1.84187877,0,7.170000099,0,0,0,0,0,0,,,,
802,8077.923958,02-26-2016 11:28:37,2123.049694,3,1,0.103755422,4.199740887,1.842169471,0,7.171221002,0,-3.24249E-05,0,0,0,0,,,,
803,8087.939382,02-26-2016 11:28:47,2133.065118,3,1,0.103395529,4.199903011,1.842457794,0,7.172431916,0,0,0,0,0,0,,,,
804,8097.954865,02-26-2016 11:28:57,2143.080602,3,1,0.103035629,4.199903011,1.842745139,0,7.173638721,0,-3.24249E-05,0,0,0,0,,,,
805,8107.954914,02-26-2016 11:29:07,2153.08065,3,1,0.102135897,4.199903011,1.843029734,0,7.174833979,0,3.24249E-05,0,0,0,0,,,,
806,8117.970428,02-26-2016 11:29:17,2163.096164,3,1,0.101416104,4.199903011,1.8433128,0,7.176022821,0,0,0,0,0,0,,,,
807,8127.985743,02-26-2016 11:29:27,2173.111479,3,1,0.100696318,4.199740887,1.843594006,0,7.177203848,0,-3.23242E-05,0,0,0,0,,,,
808,8138.001212,02-26-2016 11:29:37,2183.126948,3,1,0.100156471,4.199740887,1.843873447,0,7.178377457,0,0,0,0,0,0,,,,
809,8148.016725,02-26-2016 11:29:47,2193.142461,3,1,0.099436685,4.199903011,1.844150697,0,7.17954187,0,0,0,0,0,0,,,,
810,8158.032175,02-26-2016 11:29:57,2203.157911,3,1,0.098896846,4.199740887,1.84442658,0,7.18070054,0,-3.23241E-05,0,0,0,0,,,,
811,8168.047803,02-26-2016 11:30:07,2213.173539,3,1,0.097997107,4.199579239,1.844701044,0,7.181853252,0,-6.47545E-05,0,0,0,0,,,,
812,8178.063169,02-26-2016 11:30:17,2223.188906,3,1,0.097457267,4.199740887,1.844972951,0,7.18299522,0,0,0,0,0,0,,,,
813,8188.078729,02-26-2016 11:30:27,2233.204465,3,1,0.096737474,4.200065136,1.84524398,0,7.1841335,0,3.24249E-05,0,0,0,0,,,,
